GTID,Date,Country,City,Perpetrator_group,fatalities,injured,target_type,attack_type,weapon_type
201304260003,2013-04-25,Nigeria,Gashua,Boko Haram (suspected),25,0,"Police,Business",Sub-Saharan Africa,Armed Assault
201304250046,2013-04-25,Nigeria,Southern Ijaw district,Unknown,Unknown,Unknown,"Business,Business",Sub-Saharan Africa,Hostage Taking (Kidnapping)
201304250023,2013-04-25,Nigeria,Mayo Belwa,Boko Haram,1,4,"Police,Police,Business",Sub-Saharan Africa,Armed Assault
201304250014,2013-04-25,Nigeria,Bama,Boko Haram (suspected),17,Unknown,Police,Sub-Saharan Africa,Hostage Taking (Kidnapping)
201304250013,2013-04-25,Nigeria,Gashua,Boko Haram (suspected),4,0,Police,Sub-Saharan Africa,Armed Assault
201304250012,2013-04-25,Nigeria,Gashua,Boko Haram (suspected),3,0,Military,Sub-Saharan Africa,Armed Assault
201304220013,2013-04-22,Nigeria,Maiduguri,Unknown,3,2,Military,Sub-Saharan Africa,Bombing/Explosion
201304210013,2013-04-21,Nigeria,Monguno,Boko Haram,20,0,Military,Sub-Saharan Africa,Bombing/Explosion
201304190033,2013-04-19,Nigeria,Ekpoma,Unknown,0,4,Private Citizens & Property,Sub-Saharan Africa,Assassination
201304190028,2013-04-19,Nigeria,Kano,Unknown,0,2,Business,Sub-Saharan Africa,Bombing/Explosion
201304190027,2013-04-19,Nigeria,Mule,Boko Haram (suspected),3,0,NGO,Sub-Saharan Africa,Armed Assault
201304180006,2013-04-18,Nigeria,Ilorin,Unknown,1,0,Private Citizens & Property,Sub-Saharan Africa,Assassination
201304170026,2013-04-17,Nigeria,Kano,Boko Haram (suspected),1,0,Religious Figures/Institutions,Sub-Saharan Africa,Bombing/Explosion
201304160049,2013-04-16,Nigeria,Baga,Boko Haram,1,0,Military,Sub-Saharan Africa,Armed Assault
201304160048,2013-04-16,Nigeria,Kaduna,Boko Haram (suspected),2,Unknown,Police,Sub-Saharan Africa,Armed Assault
201304150004,2013-04-15,Nigeria,Abuja,Unknown,0,0,Government (General),Sub-Saharan Africa,Assassination
201304140007,2013-04-14,Nigeria,Idon,Unknown,1,0,Business,Sub-Saharan Africa,Armed Assault
201304130037,2013-04-13,Nigeria,Unknown,Unknown,4,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
201304130036,2013-04-13,Nigeria,Unknown,Unknown,6,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
201304130028,2013-04-13,Nigeria,Monguno,Boko Haram (suspected),Unknown,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
201304110001,2013-04-11,Nigeria,Babban Gida,Boko Haram,9,0,Police,Sub-Saharan Africa,Armed Assault
201304080038,2013-04-08,Nigeria,Damboa,Boko Haram,Unknown,Unknown,"Police,Private Citizens & Property",Sub-Saharan Africa,Armed Assault
201304080037,2013-04-08,Nigeria,Ingawa,Unknown,0,0,Police,Sub-Saharan Africa,Armed Assault
201304070042,2013-04-07,Nigeria,Geidam,Boko Haram,Unknown,Unknown,"Police,Military",Sub-Saharan Africa,Armed Assault
201304060005,2013-04-06,Nigeria,Mildu,Boko Haram (suspected),11,Unknown,Government (General),Sub-Saharan Africa,Armed Assault
201304050005,2013-04-05,Nigeria,Logbia,Movement for the Emancipation of the Niger Delta (MEND),14,Unknown,Police,Sub-Saharan Africa,Armed Assault
201304040010,2013-04-04,Nigeria,Kano,Boko Haram (suspected),0,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
201304020042,2013-04-02,Nigeria,Sokoto,Boko Haram (suspected),1,0,Police,Sub-Saharan Africa,Armed Assault
201304010044,2013-03-31,Nigeria,Maiduguri,Boko Haram (suspected),1,0,Educational Institution,Sub-Saharan Africa,Armed Assault
201303290037,2013-03-29,Nigeria,Kumo,Boko Haram (suspected),2,0,Police,Sub-Saharan Africa,Armed Assault
201303270031,2013-03-27,Nigeria,Kano,Boko Haram (suspected),0,0,Police,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
201303260031,2013-03-26,Nigeria,Geidam,Boko Haram (suspected),4,0,Military,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
201303260023,2013-03-26,Nigeria,Odi,Unknown,0,0,Government (General),Sub-Saharan Africa,Hostage Taking (Kidnapping)
201303250025,2013-03-25,Nigeria,Marid,Unknown,5,0,"Religious Figures/Institutions,Private Citizens & Property",Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
201303250024,2013-03-25,Nigeria,Luka,Unknown,5,0,"Religious Figures/Institutions,Private Citizens & Property",Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
201303250023,2013-03-25,Nigeria,Zadien,Unknown,6,0,"Religious Figures/Institutions,Private Citizens & Property",Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
201303250022,2013-03-25,Nigeria,Attakar,Unknown,6,0,"Religious Figures/Institutions,Private Citizens & Property",Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
201303250021,2013-03-25,Nigeria,Da Jak,Unknown,6,0,"Religious Figures/Institutions,Private Citizens & Property",Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
201303250013,2013-03-25,Nigeria,Gulani district,Boko Haram (suspected),0,0,Telecommunication,Sub-Saharan Africa,Facility/Infrastructure Attack
201303250012,2013-03-25,Nigeria,Gulani district,Boko Haram (suspected),0,0,Telecommunication,Sub-Saharan Africa,Facility/Infrastructure Attack
201303250011,2013-03-25,Nigeria,Bara,Boko Haram (suspected),1,0,Police,Sub-Saharan Africa,Armed Assault
201303230022,2013-03-23,Nigeria,Biu,Boko Haram (suspected),0,0,Educational Institution,Sub-Saharan Africa,Facility/Infrastructure Attack
201303230021,2013-03-23,Nigeria,Biu,Boko Haram (suspected),0,0,Educational Institution,Sub-Saharan Africa,Facility/Infrastructure Attack
201303230020,2013-03-23,Nigeria,Biu,Boko Haram (suspected),0,0,Educational Institution,Sub-Saharan Africa,Facility/Infrastructure Attack
201303230018,2013-03-23,Nigeria,Kano,Boko Haram (suspected),2,3,Military,Sub-Saharan Africa,Bombing/Explosion
201303220015,2013-03-22,Nigeria,Ganye,Boko Haram (suspected),25,0,"Police,Business,Business",Sub-Saharan Africa,Armed Assault
201303200016,2013-03-20,Nigeria,Ughelli,Unknown,0,0,Utilities,Sub-Saharan Africa,Bombing/Explosion
201303200012,2013-03-20,Nigeria,Mavo,Unknown,9,20,Private Citizens & Property,Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
201303190054,2013-03-19,Nigeria,Maiduguri,Boko Haram (suspected),3,3,"Military,Business",Sub-Saharan Africa,Bombing/Explosion
201303180021,2013-03-18,Nigeria,Maiduguri,Boko Haram (suspected),3,3,Educational Institution,Sub-Saharan Africa,Armed Assault
201303180020,2013-03-18,Nigeria,Maiduguri,Boko Haram (suspected),1,1,Educational Institution,Sub-Saharan Africa,Armed Assault
201303180019,2013-03-18,Nigeria,Maiduguri,Boko Haram (suspected),1,3,Educational Institution,Sub-Saharan Africa,Armed Assault
201303180016,2013-03-18,Nigeria,Kano,Boko Haram (suspected),39,75,Transportation,Sub-Saharan Africa,Bombing/Explosion
201303170011,2013-03-17,Nigeria,Kodarko,Fulani extremists (suspected),2,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
201303170010,2013-03-17,Nigeria,Tapo,Unknown,4,0,Government (General),Sub-Saharan Africa,Armed Assault
201303160023,2013-03-16,Nigeria,Kano,Unknown,1,0,Government (General),Sub-Saharan Africa,Armed Assault
201303160009,2013-03-16,Nigeria,Fadagwai,Boko Haram (suspected),2,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
201303160008,2013-03-16,Nigeria,Gwoza,Boko Haram (suspected),0,1,Police,Sub-Saharan Africa,Armed Assault
201303120018,2013-03-12,Nigeria,Kumbotso,Boko Haram (suspected),0,4,Educational Institution,Sub-Saharan Africa,Armed Assault
201303110017,2013-03-11,Nigeria,Maiduguri,Boko Haram (suspected),1,0,Violent Political Party,Sub-Saharan Africa,Assassination
201303110016,2013-03-11,Nigeria,Maiduguri,Boko Haram (suspected),1,0,Violent Political Party,Sub-Saharan Africa,Assassination
201303110014,2013-03-11,Nigeria,Maiduguri,Unknown,0,0,Educational Institution,Sub-Saharan Africa,Facility/Infrastructure Attack
201303110009,2013-03-11,Nigeria,Ngala,Boko Haram (suspected),4,5,Police,Sub-Saharan Africa,Armed Assault
201303100037,2013-03-10,Nigeria,Maiduguri,Unknown,1,0,Government (General),Sub-Saharan Africa,Armed Assault
201303100036,2013-03-10,Nigeria,Konduga,Unknown,0,0,Police,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
201303100023,2013-03-10,Nigeria,Kano,Boko Haram (suspected),4,2,Transportation,Sub-Saharan Africa,Armed Assault
201303080021,2013-03-08,Nigeria,Maiduguri,Boko Haram,0,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
201303080020,2013-03-08,Nigeria,Maiduguri,Boko Haram,0,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
201303080019,2013-03-08,Nigeria,Maiduguri,Boko Haram (suspected),0,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
201303080018,2013-03-08,Nigeria,Maiduguri,Boko Haram (suspected),0,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
201303080017,2013-03-08,Nigeria,Maiduguri,Boko Haram,0,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
201303080016,2013-03-08,Nigeria,Maiduguri,Boko Haram,0,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
201303080015,2013-03-08,Nigeria,Maiduguri,Boko Haram,0,0,Government (General),Sub-Saharan Africa,Bombing/Explosion
201303050005,2013-03-04,Nigeria,Gwoza,Boko Haram (suspected),4,0,Business,Sub-Saharan Africa,Armed Assault
201303040004,2013-03-04,Nigeria,Gwoza,Boko Haram,5,0,Police,Sub-Saharan Africa,Armed Assault
201303030002,2013-03-03,Nigeria,Monguno,Boko Haram,20,0,Military,Sub-Saharan Africa,Armed Assault
201303020001,2013-03-02,Nigeria,Amorji Nike,Unknown,1,2,Police,Sub-Saharan Africa,Armed Assault
201303010014,2013-03-01,Nigeria,Jos,Unknown,0,0,Religious Figures/Institutions,Sub-Saharan Africa,Bombing/Explosion
201302280023,2013-02-28,Nigeria,Maiduguri,Boko Haram (suspected),0,1,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
201302280022,2013-02-28,Nigeria,Maiduguri,Boko Haram (suspected),1,1,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
201302280021,2013-02-28,Nigeria,Maiduguri,Boko Haram (suspected),1,1,"Military,Private Citizens & Property",Sub-Saharan Africa,Bombing/Explosion
201302280020,2013-02-28,Nigeria,Maiduguri,Boko Haram (suspected),1,1,"Military,Private Citizens & Property",Sub-Saharan Africa,Bombing/Explosion
201302270023,2013-02-27,Nigeria,Tella,Boko Haram (suspected),2,0,"Business,Police",Sub-Saharan Africa,Hostage Taking (Kidnapping)
201302260002,2013-02-26,Nigeria,Nganzarma,Boko Haram (suspected),7,1,Terrorists/Non-state Militia,Sub-Saharan Africa,Armed Assault
201302250019,2013-02-25,Nigeria,Kano,Boko Haram (suspected),1,0,Police,Sub-Saharan Africa,Assassination
201302230036,2013-02-23,Nigeria,Ngalda,Boko Haram (suspected),6,0,Business,Sub-Saharan Africa,Armed Assault
201302230031,2013-02-23,Nigeria,Maiduguri,Unknown,Unknown,Unknown,Educational Institution,Sub-Saharan Africa,Hostage Taking (Kidnapping)
201302230001,2013-02-23,Nigeria,Maiduguri,Unknown,1,0,Government (General),Sub-Saharan Africa,Assassination
201302220019,2013-02-22,Nigeria,Maiduguri,Boko Haram,15,Unknown,Police,Sub-Saharan Africa,Armed Assault
201302220002,2013-02-22,Nigeria,Kogom,Unknown,10,2,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
201302220001,2013-02-22,Nigeria,Gombe,Boko Haram (suspected),5,7,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
201302210031,2013-02-21,Nigeria,Maiduguri,Boko Haram (suspected),2,0,Police,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
201302210030,2013-02-21,Nigeria,Maiduguri,Boko Haram (suspected),2,6,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
201302200002,2013-02-20,Nigeria,Maiduguri,Boko Haram (suspected),3,2,"Military,Private Citizens & Property",Sub-Saharan Africa,Bombing/Explosion
201302190014,2013-02-19,Nigeria,Jos,Unknown,0,9,"Government (General),Religious Figures/Institutions",Sub-Saharan Africa,Assassination
201302190001,2013-02-19,Cameroon,Dabanga,Boko Haram,0,0,Tourists,Sub-Saharan Africa,Hostage Taking (Kidnapping)
201302180007,2013-02-18,Nigeria,Lagos,Unknown,1,1,"Police,Private Citizens & Property",Sub-Saharan Africa,Bombing/Explosion
201302160002,2013-02-16,Nigeria,Jamaare,Ansaru (Jama'atu Ansarul Muslimina Fi Biladis Sudan),8,0,"Business,Business",Sub-Saharan Africa,Hostage Taking (Kidnapping)
201302160001,2013-02-16,Nigeria,Jamaare,Ansaru (Jama'atu Ansarul Muslimina Fi Biladis Sudan),0,0,Police,Sub-Saharan Africa,Facility/Infrastructure Attack
201302150003,2013-02-15,Nigeria,Maiduguri,Boko Haram (suspected),2,1,"Military,Private Citizens & Property",Sub-Saharan Africa,Bombing/Explosion
201302120015,2013-02-12,Nigeria,Maiduguri,Boko Haram (suspected),3,1,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
201302120014,2013-02-12,Nigeria,Damboa,Boko Haram (suspected),0,1,Government (General),Sub-Saharan Africa,Assassination
201302120013,2013-02-12,Nigeria,Maiduguri,Boko Haram (suspected),Unknown,Unknown,Business,Sub-Saharan Africa,Hostage Taking (Kidnapping)
201302090001,2013-02-09,Nigeria,Potiskum,Boko Haram,3,0,Business,Sub-Saharan Africa,Armed Assault
201302080003,2013-02-08,Nigeria,Kano,Boko Haram,3,3,Business,Sub-Saharan Africa,Armed Assault
201302080001,2013-02-08,Nigeria,Kano,Boko Haram,9,0,Business,Sub-Saharan Africa,Armed Assault
201302050010,2013-02-05,Nigeria,Sagbama,Unknown,3,5,"Maritime,Military",Sub-Saharan Africa,"Hostage Taking (Kidnapping),Armed Assault"
201302050002,2013-02-05,Nigeria,Unknown,Boko Haram,6,0,Police,Sub-Saharan Africa,Armed Assault
201302040027,2013-02-02,Nigeria,Iga,Fulani extremists,5,7,Private Citizens & Property,Sub-Saharan Africa,Facility/Infrastructure Attack
201302040005,2013-02-04,Nigeria,Garki,Unknown,0,0,"Government (General),Government (General)",Sub-Saharan Africa,Bombing/Explosion
201302030021,2013-02-03,Nigeria,Okoroete,Unknown,Unknown,1,Government (General),Sub-Saharan Africa,Hostage Taking (Kidnapping)
201302020030,2013-02-02,Nigeria,Rutu,Fulani extremists,5,8,Private Citizens & Property,Sub-Saharan Africa,Facility/Infrastructure Attack
201302020016,2013-02-02,Nigeria,Eku,Unknown,1,3,Government (General),Sub-Saharan Africa,Assassination
201302010020,2013-02-01,Nigeria,Dass,Boko Haram (suspected),0,1,Police,Sub-Saharan Africa,Armed Assault
201302010019,2013-02-01,Nigeria,Gombe,Boko Haram (suspected),2,1,"Police,Private Citizens & Property",Sub-Saharan Africa,Armed Assault
201301310004,2013-01-31,Nigeria,Gombe,Boko Haram (suspected),2,1,Police,Sub-Saharan Africa,Armed Assault
201301310003,2013-01-31,Nigeria,Birnin-Gwari,Boko Haram (suspected),0,0,Business,Sub-Saharan Africa,Armed Assault
201301310002,2013-01-31,Nigeria,Birnin-Gwari,Boko Haram (suspected),0,0,Business,Sub-Saharan Africa,Armed Assault
201301310001,2013-01-31,Nigeria,Birnin-Gwari,Boko Haram,3,0,Police,Sub-Saharan Africa,Armed Assault
201301300033,2013-01-30,Nigeria,Warri,Unknown,1,Unknown,Business,Sub-Saharan Africa,Hostage Taking (Kidnapping)
201301300009,2013-01-31,Nigeria,Bunkure,Boko Haram (suspected),2,0,Police,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
201301270013,2013-01-27,Nigeria,Gajigana,Boko Haram (suspected),8,5,"Government (General),Private Citizens & Property",Sub-Saharan Africa,Armed Assault
201301260045,2013-01-26,Nigeria,Ibadan,Unknown,1,0,Government (General),Sub-Saharan Africa,Assassination
201301230039,2013-01-23,Nigeria,Kafanchan,Unknown,0,0,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
201301230027,2013-01-23,Nigeria,Maiduguri,Boko Haram (suspected),1,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
201301230026,2013-01-23,Nigeria,Maiduguri,Boko Haram (suspected),2,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
201301230025,2013-01-23,Nigeria,Maiduguri,Boko Haram (suspected),2,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
201301220040,2013-01-22,Nigeria,Maiduguri,Boko Haram (suspected),0,0,Educational Institution,Sub-Saharan Africa,Facility/Infrastructure Attack
201301220038,2013-01-22,Nigeria,Ogba district,Unknown,Unknown,Unknown,Educational Institution,Sub-Saharan Africa,Hostage Taking (Kidnapping)
201301220037,2013-01-22,Nigeria,Enugu,Unknown,Unknown,Unknown,Business,Sub-Saharan Africa,Hostage Taking (Kidnapping)
201301220015,2013-01-22,Nigeria,Dakata,Unknown,5,2,Transportation,Sub-Saharan Africa,Armed Assault
201301210015,2013-01-21,Nigeria,Kano,Unknown,0,0,Business,Sub-Saharan Africa,Bombing/Explosion
201301210009,2013-01-21,Nigeria,Damboa,Boko Haram (suspected),18,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
201301190030,2013-01-19,Nigeria,Adadama,Unknown,11,0,"Police,Private Citizens & Property",Sub-Saharan Africa,"Hostage Taking (Kidnapping),Armed Assault"
201301190018,2013-01-19,Nigeria,Bulunkutu,Boko Haram (suspected),1,1,Business,Sub-Saharan Africa,Armed Assault
201301190010,2013-01-19,Nigeria,Abobo,Ansaru (Jama'atu Ansarul Muslimina Fi Biladis Sudan),2,5,Military,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
201301190009,2013-01-19,Nigeria,Kano,Boko Haram (suspected),6,14,Private Citizens & Property,Sub-Saharan Africa,Assassination
201301180012,2013-01-18,Nigeria,Kaduna,Boko Haram (suspected),2,3,Police,Sub-Saharan Africa,Armed Assault
201301170026,2013-01-17,Nigeria,Kano,Boko Haram,4,0,"Military,Private Citizens & Property",Sub-Saharan Africa,Armed Assault
201301160033,2013-01-16,Nigeria,Gombe,Boko Haram (suspected),1,0,Government (General),Sub-Saharan Africa,Assassination
201301150019,2013-01-15,Nigeria,Kano,Boko Haram (suspected),2,0,Police,Sub-Saharan Africa,Armed Assault
201301140016,2013-01-14,Nigeria,Ngelzarma,Boko Haram (suspected),1,2,Military,Sub-Saharan Africa,Bombing/Explosion
201301140015,2013-01-14,Nigeria,Fang,Unknown,4,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
201301140006,2013-01-14,Nigeria,Kano,Boko Haram (suspected),2,4,Police,Sub-Saharan Africa,Armed Assault
201301130016,2013-01-14,Nigeria,Ijaw,Unknown,0,0,Government (General),Sub-Saharan Africa,Hostage Taking (Kidnapping)
201301120019,2013-01-12,Nigeria,Onitsha,Unknown,1,0,Journalists & Media,Sub-Saharan Africa,Assassination
201301110044,2013-01-11,Nigeria,Owerri,Unknown,1,0,Government (General),Sub-Saharan Africa,Assassination
201301110029,2013-01-11,Nigeria,Gombe,Boko Haram (suspected),1,0,Police,Sub-Saharan Africa,Assassination
201301090009,2013-01-09,Nigeria,Du,Unknown,2,0,Business,Sub-Saharan Africa,Armed Assault
201301070011,2013-01-07,Nigeria,Kano,Boko Haram (suspected),3,0,Religious Figures/Institutions,Sub-Saharan Africa,Armed Assault
201301050004,2013-01-05,Nigeria,Fagge,Boko Haram (suspected),0,0,Journalists & Media,Sub-Saharan Africa,Bombing/Explosion
201301030023,2013-01-03,Nigeria,Ozuoba,Unknown,Unknown,Unknown,Business,Sub-Saharan Africa,Hostage Taking (Kidnapping)
201301030003,2013-01-03,Nigeria,Maiduguri,Boko Haram (suspected),0,0,Police,Sub-Saharan Africa,Bombing/Explosion
201301020019,2013-01-03,Nigeria,Song,Boko Haram (suspected),0,0,Government (General),Sub-Saharan Africa,Facility/Infrastructure Attack
201301020017,2013-01-03,Nigeria,Song,Boko Haram (suspected),4,2,Police,Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
201301020004,2013-01-02,Nigeria,Marte,Boko Haram (suspected),7,Unknown,Military,Sub-Saharan Africa,Armed Assault
201301010029,2013-01-01,Nigeria,Maiduguri,Boko Haram,14,2,Military,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
201301010012,2013-01-01,Nigeria,Abraka,Unknown,3,0,Educational Institution,Sub-Saharan Africa,Hostage Taking (Kidnapping)
201212300011,2012-12-30,Nigeria,Gombe,Unknown,0,0,Government (General),Sub-Saharan Africa,Hostage Taking (Kidnapping)
201212300003,2012-12-30,Nigeria,Kiyak,Unknown,15,0,Religious Figures/Institutions,Sub-Saharan Africa,Armed Assault
201212280007,2012-12-28,Nigeria,Maiha,Boko Haram (suspected),1,0,Government (General),Sub-Saharan Africa,Armed Assault
201212280006,2012-12-28,Nigeria,Maiha,Boko Haram (suspected),0,0,Government (General),Sub-Saharan Africa,Armed Assault
